"Площадь, м²",Комнаты,Местоположение,Состояние,Тип дома,Этаж,Год постройки,Потолки,Цена
58.9,2.0,7,4,2,19,2021.0,2.86,31500000
78.8,2.0,7,1,2,24,2022.0,2.86,27500000
45.0,1.0,7,0,2,6,2012.0,2.86,20500000
37.0,1.0,7,0,2,19,2022.0,2.86,28000000
91.2,3.0,7,4,2,23,2020.0,2.86,55000000
64.0,2.0,7,4,2,26,2023.0,2.86,44000000
56.0,2.0,7,0,2,23,2021.0,2.86,31000000
41.9,1.0,7,5,2,19,2023.0,2.86,32000000
39.5,1.0,7,0,2,0,2022.0,2.86,23500000
57.0,2.0,7,4,1,19,1992.0,2.86,30000000
84.3,3.0,7,3,0,19,2023.0,2.86,34500000
65.0,2.0,7,4,2,23,2012.0,2.86,32000000
93.0,2.0,7,1,2,29,2013.0,2.86,45555555
63.0,2.0,7,4,2,24,2022.0,2.86,31000000
48.0,1.0,7,4,2,11,2019.0,2.86,24500000
78.0,3.0,7,1,2,11,2019.0,2.86,28400000
160.0,4.0,7,4,2,23,2012.0,2.86,62500000
79.0,3.0,7,5,2,24,2022.0,2.86,27000000
26.0,1.0,7,0,2,28,2023.0,2.86,13000000
21.12,1.0,7,5,2,2,2023.0,2.86,14000000
14.0,1.0,7,4,3,19,1983.0,2.86,7500000
32.0,1.0,7,5,3,19,2023.0,2.86,26000000
39.0,1.0,7,4,2,19,2018.0,2.86,21500000
34.7,1.0,7,0,2,11,2022.0,2.86,23000000
68.0,2.0,7,4,2,28,2011.0,2.86,45000000
75.0,3.0,7,5,2,23,2023.0,2.86,32200000
48.0,1.0,7,4,2,24,2022.0,2.86,23400000
87.5,3.0,7,4,2,24,2020.0,2.86,45000000
93.0,3.0,7,4,2,24,2022.0,2.86,45000000
61.1,2.0,7,0,2,24,2022.0,2.86,31000000
30.0,1.0,7,4,0,26,2023.0,2.86,18500000
75.0,3.0,7,5,2,0,2023.0,2.86,31000000
57.0,2.0,7,4,2,27,2014.0,2.86,25000000
44.0,1.0,7,0,2,19,2019.0,2.7,22000000
74.2,2.0,7,4,2,0,2012.0,2.86,35000000
135.0,4.0,7,4,2,24,2013.0,2.86,94000000
45.5,1.0,7,0,2,28,2023.0,2.86,28000000
27.0,1.0,7,4,1,11,1975.0,2.86,11200000
60.17,2.0,7,0,2,0,2023.0,2.86,22550000
52.0,1.0,7,5,2,27,2023.0,2.86,20700000
52.0,1.0,7,5,2,27,2023.0,2.86,20700000
40.0,1.0,7,4,2,24,2023.0,2.86,26500000
76.6,3.0,7,1,2,19,2024.0,2.86,8000000
60.0,2.0,7,0,2,24,2022.0,2.86,31000000
47.39,1.0,7,0,2,0,2023.0,2.86,22000000
47.0,1.0,7,5,2,0,2023.0,2.86,22000000
72.0,2.0,7,4,2,27,2020.0,2.86,40000000
75.8,3.0,7,4,2,28,2017.0,2.86,43500000
98.0,3.0,7,0,2,24,2022.0,2.86,39300000
52.0,1.0,7,0,2,28,2023.0,2.86,32000000
60.0,2.0,7,4,2,19,2023.0,2.86,40000000
63.0,2.0,7,3,2,11,2022.0,2.86,48000000
140.0,5.0,7,5,1,11,2018.0,2.86,48000000
34.0,1.0,7,4,2,19,2021.0,2.86,24000000
62.0,2.0,7,4,2,27,2021.0,2.86,36500000
62.0,2.0,7,0,2,19,2019.0,2.86,35000000
60.1,2.0,7,1,2,28,2022.0,2.86,26000000
29.0,1.0,7,4,2,28,2023.0,2.86,21000000
50.0,2.0,7,3,2,19,2023.0,2.86,35000000
57.0,2.0,7,4,2,1,2020.0,2.86,31000000
90.0,3.0,7,4,2,28,2019.0,2.86,46000000
79.6,3.0,7,4,2,19,2020.0,2.86,53000000
54.0,2.0,7,5,2,26,2023.0,2.86,23500000
90.0,2.0,7,0,2,7,2012.0,2.86,33000000
52.0,2.0,7,4,1,11,1990.0,2.86,27000000
51.0,1.0,7,4,2,28,2008.0,2.86,25000000
31.0,1.0,7,4,2,1,2022.0,2.86,19000000
121.0,3.0,7,4,2,19,2008.0,2.86,94000000
83.0,3.0,7,5,2,11,2023.0,2.86,78000000
43.0,1.0,7,4,2,26,2019.0,2.86,20499000
28.0,1.0,7,4,2,26,2020.0,2.86,20000000
63.0,2.0,7,4,2,1,2019.0,2.86,27000000
78.11,3.0,7,0,2,19,2024.0,2.86,31244000
76.0,2.0,7,4,2,28,2023.0,2.86,38000000
25.0,1.0,7,4,2,0,2019.0,2.86,14000000
42.0,1.0,7,4,2,11,2019.0,2.86,21500000
39.0,2.0,7,4,2,5,2019.0,2.86,26700000
46.2,2.0,7,4,2,23,2023.0,2.86,23000000
61.98,2.0,7,5,2,24,2023.0,2.86,12000000
94.0,2.0,7,4,2,3,2012.0,2.86,39500000
42.0,1.0,7,4,2,11,2019.0,2.86,21500000
40.0,1.0,7,5,2,23,2022.0,2.86,17000000
39.0,2.0,7,4,2,5,2019.0,2.86,26700000
26.0,1.0,7,4,2,26,2022.0,2.86,16000000
40.0,1.0,7,4,2,19,2023.0,2.86,20200000
35.4,1.0,7,0,2,23,2023.0,2.86,17000000
30.0,1.0,7,4,2,0,2019.0,2.86,16500000
34.0,1.0,7,0,2,26,2023.0,2.86,21800000
85.0,3.0,7,4,2,27,2021.0,2.86,44900000
59.0,2.0,7,4,2,3,2019.0,2.86,35000000
55.0,2.0,7,4,2,23,2023.0,2.86,30000000
40.0,1.0,7,4,2,11,2022.0,2.86,23200000
82.0,3.0,7,4,2,23,2021.0,2.86,42000000
60.0,2.0,7,4,2,2,2020.0,2.86,43800000
63.0,2.0,7,4,2,29,2015.0,2.86,52000000
80.81,2.0,7,5,2,19,2023.0,2.86,64000000
35.0,1.0,7,0,2,11,2023.0,2.86,22300000
40.8,1.0,7,4,2,0,2022.0,2.8,23500000
20.0,1.0,7,0,1,19,2014.0,2.86,12500000
31.0,1.0,7,0,2,23,2019.0,2.86,19500000
143.0,3.0,7,5,1,11,2022.0,2.86,73500000
31.0,1.0,7,0,2,23,2019.0,2.86,19500000
41.7,1.0,7,4,2,1,2017.0,2.86,22500000
60.0,2.0,7,4,2,2,2020.0,2.86,43800000
63.0,2.0,7,4,2,29,2015.0,2.86,52000000
30.0,1.0,7,0,2,28,2023.0,2.86,18500000
31.0,1.0,7,4,2,27,2019.0,2.86,16000000
108.4,4.0,7,5,2,23,2023.0,2.86,64900000
50.0,3.0,7,4,2,1,2019.0,2.86,27500000
35.0,1.0,7,0,2,11,2023.0,2.86,22300000
80.81,2.0,7,5,2,19,2023.0,2.86,64000000
40.8,1.0,7,4,2,0,2022.0,2.8,23500000
77.0,3.0,7,0,2,23,2023.0,2.86,40000000
20.0,1.0,7,0,1,19,2014.0,2.86,12500000
69.0,2.0,7,0,2,26,2009.0,2.86,40000000
40.5,1.0,7,4,2,27,2023.0,2.86,21000000
45.88,1.0,7,0,2,0,2023.0,2.86,38500000
40.0,1.0,7,0,2,24,2019.0,2.86,17500000
72.0,2.0,7,0,2,0,2018.0,2.86,33000000
48.0,2.0,7,4,2,11,2019.0,2.86,24020000
96.9,4.0,7,0,1,30,2023.0,3.2,62985000
26.0,1.0,7,0,2,28,2022.0,2.7,16000000
31.0,1.0,7,3,2,24,2022.0,2.86,15000000
57.11,2.0,7,0,2,19,2022.0,2.86,45000000
41.0,1.0,7,4,1,24,2022.0,2.86,23000000
57.0,3.0,7,0,2,0,2019.0,2.86,32500000
36.0,1.0,7,4,2,11,2023.0,2.86,19900000
54.0,2.0,7,5,2,19,2023.0,2.86,25800000
40.0,1.0,7,0,2,24,2019.0,2.86,17500000
35.0,2.0,7,4,2,0,1975.0,2.86,15000000
41.0,2.0,7,4,0,11,1967.0,2.86,17300000
57.1,2.0,7,0,2,19,2022.0,3.0,42000000
57.8,2.0,7,4,2,24,2021.0,2.86,38500000
41.1,1.0,7,4,2,7,2022.0,2.86,23900000
96.0,3.0,7,4,2,27,2013.0,2.86,65000000
69.0,2.0,7,4,2,19,2019.0,2.86,29000000
67.0,2.0,7,4,2,11,2020.0,2.86,38000000
40.1,1.0,7,5,2,24,2023.0,2.86,19000000
110.0,2.0,7,4,2,0,2012.0,2.86,39500000
44.0,1.0,7,0,2,11,2020.0,2.86,22200000
44.0,1.0,7,0,2,11,2020.0,2.86,22200000
180.0,5.0,7,4,2,11,2011.0,2.86,129000000
85.0,3.0,7,4,2,28,2011.0,2.86,56000000
55.0,2.0,7,4,2,11,2022.0,2.86,29500000
88.0,2.0,7,4,2,19,2012.0,2.86,32000000
43.3,2.0,7,4,2,19,2016.0,2.86,33000000
42.0,1.0,7,4,2,11,2021.0,2.86,24000000
30.0,1.0,7,4,2,30,2023.0,2.86,19000000
48.2,1.0,7,0,2,26,2022.0,2.86,18000000
47.1,1.0,7,5,2,11,2023.0,2.86,47500000
45.88,1.0,7,5,2,11,2023.0,2.86,39000000
60.0,2.0,7,4,2,1,2019.0,2.86,29900000
52.0,1.0,7,0,2,19,2023.0,2.86,28500000
58.0,1.0,7,0,2,4,2012.0,2.86,24500000
60.8,2.0,7,0,2,1,2023.0,2.86,40200000
42.0,2.0,7,4,2,28,2023.0,2.86,27000000
56.18,2.0,7,5,2,24,2024.0,2.86,26900000
69.1,2.0,7,1,2,0,2023.0,2.86,31000000
40.0,1.0,7,4,2,11,2015.0,2.7,19000000
27.7,1.0,7,4,2,26,2020.0,2.86,18000000
60.0,2.0,7,1,2,23,2023.0,2.86,32000000
62.5,2.0,7,4,2,28,2019.0,2.86,33000000
62.0,2.0,7,4,2,0,2022.0,2.8,32000000
57.0,2.0,7,4,2,0,2022.0,2.86,26000000
31.0,1.0,7,5,2,0,2022.0,2.75,15000000
34.0,1.0,7,5,2,23,2023.0,2.86,19500000
39.0,1.0,7,0,2,11,2023.0,2.86,18500000
52.0,1.0,7,4,2,28,2022.0,2.86,27000000
39.9,1.0,7,0,2,11,2023.0,2.86,18500000
92.0,3.0,7,0,2,1,2013.0,2.86,48000000
60.0,1.0,7,4,2,11,2013.0,2.86,24000000
60.0,1.0,7,4,2,19,2013.0,2.86,26000000
47.0,2.0,7,5,1,19,2023.0,2.86,26000000
90.0,2.0,7,4,2,24,2013.0,2.86,31000000
61.0,2.0,7,0,2,1,2023.0,2.86,35000000
130.0,4.0,7,0,2,28,2012.0,2.86,83500000
93.0,3.0,7,4,0,0,2023.0,2.86,47000000
97.3,3.0,7,0,2,27,2022.0,2.86,37000000
31.13,1.0,7,0,2,19,2022.0,2.86,17200000
43.0,1.0,7,5,1,0,2023.0,2.86,30000000
47.0,2.0,7,4,2,11,2022.0,2.86,25500000
48.0,2.0,7,4,2,11,2023.0,2.86,24000000
108.0,2.0,7,4,2,5,2014.0,2.86,40500000
47.0,1.0,7,4,2,19,2021.0,2.86,26500000
59.2,2.0,7,4,2,11,2019.0,2.86,31700000
94.0,2.0,7,4,2,26,2012.0,2.86,42000000
76.0,2.0,7,4,2,0,2013.0,2.86,29500000
130.0,3.0,7,4,2,3,2012.0,2.86,50000000
108.0,2.0,7,4,2,24,2013.0,2.86,34500000
160.0,4.0,7,4,2,26,2014.0,2.86,55000000
50.8,2.0,7,4,2,23,2020.0,2.86,46000000
70.0,3.0,7,1,2,28,2020.0,2.86,29000000
50.0,2.0,7,4,2,23,2013.0,2.86,41000000
75.3,3.0,7,4,2,27,2019.0,2.86,43000000
55.4,2.0,7,4,2,19,2015.0,2.86,49000000
40.0,1.0,7,4,2,23,2019.0,2.86,21500000
92.0,3.0,7,4,2,19,2019.0,2.86,43000000
26.0,1.0,7,5,2,26,2023.0,2.86,14000000
29.5,1.0,7,4,0,11,2022.0,2.86,17000000
34.0,1.0,7,0,2,23,2023.0,2.86,23500000
58.9,3.0,7,5,2,27,2022.0,2.86,26000000
65.0,1.0,7,4,2,6,2012.0,2.86,26000000
70.0,2.0,7,4,2,26,2020.0,2.86,32000000
50.0,2.0,7,4,2,19,2022.0,2.86,32000000
68.0,2.0,7,4,2,26,2020.0,2.86,37000000
75.4,3.0,7,4,2,11,2018.0,2.86,45000000
31.8,1.0,7,1,2,27,2023.0,2.86,16500000
50.0,2.0,7,4,2,19,2022.0,2.86,37000000
42.0,1.0,7,4,2,23,2021.0,2.86,21000000
27.0,1.0,7,4,2,24,2020.0,2.86,20000000
46.0,1.0,7,0,2,19,2022.0,2.86,36000000
60.28,2.0,7,5,2,26,2023.0,2.86,26000000
60.0,2.0,7,4,2,27,2022.0,2.86,48000000
39.0,1.0,7,4,2,27,2022.0,2.86,25000000
44.0,2.0,7,4,2,0,2019.0,2.86,21000000
64.0,1.0,7,4,2,5,2012.0,2.86,25500000
44.8,1.0,7,4,2,0,2018.0,2.86,28000000
40.0,1.0,7,4,2,24,2023.0,2.86,22499997
26.0,1.0,7,0,2,19,2023.0,2.86,13200000
98.0,3.0,7,4,2,24,2019.0,2.86,40500000
28.0,1.0,7,4,2,27,2019.0,2.86,17000000
88.0,3.0,7,4,2,23,2017.0,2.86,36000000
52.0,1.0,7,4,2,27,2009.0,2.86,26500000
50.0,2.0,7,4,2,29,2019.0,2.86,24000000
72.0,2.0,7,4,2,24,2023.0,2.86,34900000
46.0,2.0,7,4,2,28,2019.0,2.86,24000000
53.0,2.0,7,4,2,24,2021.0,2.86,30000000
31.0,1.0,7,0,2,11,2022.0,2.86,20000000
48.0,2.0,7,4,2,23,2019.0,2.86,24000000
42.0,1.0,7,4,2,1,2019.0,2.86,21500000
92.0,3.0,7,4,2,19,2019.0,2.86,43000000
214.0,5.0,7,4,2,19,2015.0,2.86,147500000
83.1,3.0,7,4,2,3,2019.0,2.86,45500000
31.0,1.0,7,1,2,29,2022.0,2.86,15000000
29.0,1.0,7,4,2,24,2023.0,2.86,20500000
38.0,1.0,7,2,2,0,2019.0,2.86,21000000
180.0,5.0,7,4,2,30,2015.0,2.86,40000000
66.2,3.0,7,3,3,24,1989.0,2.86,32000000
79.2,3.0,7,2,1,11,1986.0,2.86,22000000
64.0,1.0,7,4,2,5,2012.0,2.86,25500000
80.0,3.0,7,4,2,19,2019.0,2.86,36500000
131.0,4.0,7,4,2,0,2010.0,2.86,115000000
52.0,2.0,7,5,1,2,2023.0,2.86,29000000
45.0,1.0,7,4,2,26,2022.0,2.86,25000000
80.4,4.0,7,4,1,24,1988.0,2.86,37000000
47.0,1.0,7,4,2,11,2019.0,2.86,24000000
62.0,3.0,7,3,2,0,2022.0,2.86,65000000
75.0,3.0,7,4,1,24,1988.0,2.86,30000000
47.0,2.0,7,4,2,1,2021.0,2.86,25000000
52.0,2.0,7,0,2,3,2023.0,2.8,22900000
62.0,2.0,7,4,2,24,2018.0,2.86,33500000
48.0,2.0,7,3,2,11,2019.0,2.86,21000000
32.0,1.0,7,0,2,11,2023.0,2.8,14500000
28.0,1.0,7,4,2,0,2019.0,2.86,17700000
48.0,1.0,7,1,2,29,2023.0,2.86,25000777
62.54,3.0,7,5,2,29,2023.0,2.86,26800000
40.0,1.0,7,0,2,28,2019.0,2.86,23000000
57.0,2.0,7,4,1,11,2022.0,2.86,25000000
31.0,1.0,7,4,2,0,2022.0,2.86,22000000
45.0,1.0,7,4,2,1,2018.0,2.86,21000000
74.0,2.0,7,4,2,7,2013.0,2.86,27000000
60.0,2.0,7,0,2,23,2023.0,2.86,26500000
46.0,1.0,7,5,2,11,2019.0,2.86,19500000
28.0,1.0,7,4,2,0,2019.0,2.86,17700000
31.0,1.0,7,4,2,27,2022.0,2.86,21500000
32.0,1.0,7,4,2,27,2019.0,2.86,16000000
46.0,2.0,7,3,2,11,2019.0,2.86,21000000
23.0,2.0,7,4,1,0,2019.0,2.86,9700000
71.3,3.0,7,0,2,27,2019.0,2.86,45000000
31.0,1.0,7,2,2,0,1974.0,2.86,12000000
80.0,3.0,7,4,2,23,2019.0,2.86,30500000
98.0,3.0,7,4,2,24,2019.0,2.86,40000000
45.0,1.0,7,4,2,1,2018.0,2.86,21000000
28.0,1.0,7,4,2,0,2019.0,2.86,17700000
54.0,3.0,7,4,0,0,1974.0,2.86,20000000
92.0,3.0,7,4,2,19,2019.0,2.86,43000000
48.0,2.0,7,4,2,1,2019.0,2.86,27000000
68.6,2.0,7,5,2,30,2022.0,2.86,26500000
68.0,3.0,7,4,2,23,2022.0,2.86,33500000
27.0,1.0,7,4,2,24,2023.0,2.86,14500000
76.0,2.0,7,4,2,1,2019.0,2.86,29000000
50.0,2.0,7,4,0,0,1964.0,2.86,23000000
46.0,2.0,7,0,2,19,2021.0,2.86,28000000
75.0,2.0,7,4,2,23,2022.0,2.86,45000000
44.0,1.0,7,4,2,0,2019.0,2.86,20800000
28.0,1.0,7,4,2,0,2019.0,2.86,17700000
88.76,3.0,7,4,2,2,2022.0,2.86,65000000
92.0,3.0,7,4,2,19,2019.0,2.86,43000000
108.0,2.0,7,0,2,7,2012.0,2.86,35500000
67.0,2.0,7,4,2,11,2008.0,2.86,45000000
34.0,1.0,7,0,2,24,2023.0,2.86,21800000
70.0,3.0,7,4,2,1,2021.0,2.86,35000000
46.0,2.0,7,3,2,11,2019.0,2.86,21000000
33.5,1.0,7,4,2,11,2021.0,2.86,24000000
67.0,2.0,7,4,2,19,2019.0,2.86,34500000
98.0,3.0,7,4,2,24,2019.0,2.86,40500000
28.0,1.0,7,4,2,0,2019.0,2.86,17700000
81.0,4.0,7,4,3,19,1990.0,2.86,39500000
39.23,1.0,7,0,2,29,2024.0,2.86,21500000
33.0,1.0,7,0,2,0,2023.0,2.86,22000000
46.0,2.0,7,3,2,11,2019.0,2.86,21000000
38.7,1.0,7,4,2,23,2019.0,2.86,24000000
71.0,2.0,7,4,2,24,2020.0,2.86,32000000
33.4,1.0,7,5,2,24,2023.0,2.86,18500000
40.8,1.0,7,1,2,19,2022.0,2.86,19000000
40.0,1.0,7,3,2,29,2022.0,2.86,20500000
41.7,1.0,7,4,2,28,2021.0,2.86,25000000
28.0,1.0,7,4,2,19,2019.0,2.86,17500000
150.0,5.0,7,4,2,23,2008.0,2.86,73000000
57.8,2.0,7,4,2,27,2021.0,2.86,35500000
50.1,2.0,7,4,2,19,2022.0,2.86,26300000
46.0,2.0,7,3,2,11,2019.0,2.86,21000000
62.0,2.0,7,4,2,11,2019.0,2.86,28800000
31.0,1.0,7,4,2,27,2022.0,2.86,15999999
46.0,2.0,7,5,2,11,2019.0,2.86,21000000
30.0,1.0,7,4,2,19,2019.0,2.86,17500000
68.5,2.0,7,4,2,28,2021.0,2.86,34800000
62.0,2.0,7,0,2,19,2023.0,2.86,27500000
41.0,1.0,7,4,2,23,2015.0,2.86,17000000
189.2,4.0,7,4,2,30,2007.0,2.86,139000000
189.2,4.0,7,4,2,30,2007.0,2.86,139000000
23.0,1.0,7,0,2,0,1989.0,2.86,13000000
72.0,2.0,7,0,2,19,2020.0,2.86,31000000
40.0,1.0,7,4,2,28,2023.0,2.86,21000000
71.0,2.0,7,4,2,24,2021.0,2.86,40000000
63.0,2.0,7,0,2,11,2020.0,2.86,33000000
56.0,2.0,7,1,2,23,2023.0,2.86,35500000
39.0,1.0,7,4,2,23,2020.0,2.86,30000000
19.0,1.0,7,0,2,26,2015.0,2.86,7500000
54.0,2.0,7,4,2,29,2022.0,2.86,30000000
44.0,1.0,7,4,2,23,2018.0,2.86,24000000
52.3,2.0,7,4,2,1,2022.0,2.86,35500000
26.0,1.0,7,0,2,23,2022.0,2.86,14500000
39.0,1.0,7,0,2,6,2020.0,2.86,28000000
75.0,3.0,7,4,2,27,2019.0,2.86,45000000
48.0,1.0,7,0,2,27,2023.0,2.86,21000000
26.0,1.0,7,4,2,19,2022.0,2.86,18500000
47.47,1.0,7,1,2,23,2023.0,2.86,22500000
61.0,2.0,7,0,2,24,2023.0,2.86,27500000
40.0,1.0,7,4,2,0,2019.0,2.86,30000000
78.0,3.0,7,4,2,11,2022.0,2.86,30500000
80.0,3.0,7,5,2,26,2019.0,2.86,23500000
34.0,1.0,7,4,2,27,2023.0,2.86,20700000
31.0,1.0,7,0,2,11,2023.0,2.86,21000000
53.0,3.0,7,4,1,0,1985.0,2.86,24500000
28.0,1.0,7,4,2,19,2019.0,2.86,17500000
75.3,3.0,7,4,2,29,2017.0,2.86,44000000
55.0,2.0,7,0,2,26,2019.0,2.86,30000000
50.0,2.0,7,4,2,11,2019.0,2.86,25000000
44.0,1.0,7,4,2,0,2019.0,2.86,20000000
28.0,1.0,7,0,2,19,2019.0,2.86,17500000
13.0,1.0,7,0,0,11,2019.0,2.86,6500000
38.0,2.0,7,0,2,24,2018.0,2.86,24000000
40.0,1.0,7,0,2,28,2019.0,2.86,23000000
65.0,2.0,7,4,2,27,2021.0,2.86,36750000
82.0,3.0,7,4,2,24,2022.0,2.86,37500000
76.0,3.0,7,4,2,24,2019.0,2.86,39000000
57.0,2.0,7,4,2,0,2022.0,2.86,26000000
35.0,1.0,7,4,2,27,2020.0,2.86,22500000
99.0,2.0,7,4,2,5,2012.0,2.86,32000000
21.0,1.0,7,3,2,1,2023.0,2.86,13500000
60.3,2.0,7,0,2,24,2020.0,2.86,41000000
62.0,2.0,7,1,2,19,2023.0,2.86,45500000
42.0,1.0,7,4,2,23,2019.0,2.86,26500000
42.0,1.0,7,5,2,29,2023.0,2.86,22500000
62.1,2.0,7,5,2,19,2023.0,2.86,36018000
51.0,2.0,7,4,2,23,2020.0,2.86,24850000
55.24,2.0,7,1,1,11,2023.0,2.86,40500000
35.0,1.0,7,4,2,26,2019.0,2.86,19500000
25.0,1.0,7,4,2,0,2023.0,2.86,14000000
83.0,3.0,7,4,2,27,2023.0,2.86,53000000
43.7,1.0,7,4,2,26,2020.0,2.86,21500000
56.18,2.0,7,5,2,28,2023.0,2.86,24777000
79.0,3.0,7,4,2,0,2020.0,2.86,43500000
40.0,1.0,7,4,0,11,2022.0,2.86,23200000
46.7,2.0,7,4,2,19,2019.0,2.86,42000000
34.0,1.0,7,4,2,19,2023.0,2.86,22000000
54.0,2.0,7,4,1,23,1991.0,2.86,32000000
38.5,1.0,7,1,1,0,2023.0,2.86,12705000
90.0,3.0,7,4,2,23,2020.0,2.86,75000000
81.0,3.0,7,4,2,19,2015.0,2.86,74000000
48.0,2.0,7,4,2,24,2019.0,2.86,22000000
200.0,5.0,7,0,1,19,2021.0,2.86,165000000
41.0,1.0,7,5,2,29,2023.0,2.86,19000000
40.0,2.0,7,0,2,24,2021.0,2.86,22000000
40.0,1.0,7,4,0,23,2022.0,2.86,22800000
35.3,1.0,7,5,2,19,2023.0,2.6,18500000
58.3,2.0,7,0,2,27,2023.0,2.7,32000000
42.0,1.0,7,5,2,29,2023.0,2.86,24500000
75.0,3.0,7,4,1,24,1988.0,2.86,31000000
40.0,1.0,7,4,2,11,2023.0,2.86,25000000
50.0,2.0,7,4,2,11,2018.0,2.86,26500000
75.0,3.0,7,1,2,0,2023.0,2.86,29900000
49.9,1.0,7,0,2,19,2023.0,2.86,33000000
75.0,3.0,7,4,2,28,2019.0,2.86,41000000
64.0,2.0,7,0,2,28,2012.0,2.86,30000000
50.0,2.0,7,0,2,11,2018.0,2.86,26500000
35.0,1.0,7,5,2,26,2022.0,2.86,19000000
62.0,2.0,7,0,2,23,2022.0,2.86,37000000
76.0,3.0,7,4,2,23,2019.0,2.86,42000000
29.0,1.0,7,4,2,28,2018.0,2.86,26000000
115.0,4.0,7,1,2,11,2022.0,2.86,110000000
27.1,1.0,7,0,2,0,2023.0,2.86,19000000
50.0,2.0,7,4,2,24,2020.0,2.86,29800000
57.1,1.0,7,4,2,26,2022.0,2.86,26200000
55.6,2.0,7,1,2,19,2020.0,2.86,45000000
60.0,2.0,7,4,2,19,2023.0,2.86,30900000
61.5,2.0,7,4,2,23,2022.0,2.86,39900000
31.0,1.0,7,4,2,26,2022.0,2.86,18500000
78.0,3.0,7,5,2,26,2019.0,2.8,23500000
56.0,2.0,7,1,2,27,2022.0,2.86,24500000
52.0,2.0,7,0,2,28,2022.0,2.86,34900000
31.0,1.0,7,4,2,11,2022.0,2.86,16500000
56.0,3.0,7,4,3,11,1983.0,2.86,35000000
33.0,1.0,7,4,2,27,2020.0,2.86,22500000
48.0,2.0,7,4,2,11,2022.0,2.86,31000000
39.6,1.0,7,0,2,23,2023.0,2.86,23000000
57.0,2.0,7,4,2,30,2023.0,2.86,32000000
66.8,2.0,7,4,2,0,2020.0,2.86,35000000
101.0,3.0,7,0,2,23,2010.0,2.86,65000000
60.2,2.0,7,1,2,26,2022.0,2.86,27500000
65.0,1.0,7,4,2,3,2016.0,2.86,25000000
31.0,1.0,7,5,2,29,2022.0,2.86,17300000
51.0,2.0,7,5,2,0,2022.0,2.86,44800000
30.0,1.0,7,5,3,11,2023.0,2.86,18500000
78.0,3.0,7,4,3,24,2019.0,2.86,42000000
44.0,1.0,7,4,2,0,2019.0,2.86,26000000
83.5,3.0,7,0,2,27,2020.0,2.86,53000000
28.0,1.0,7,4,2,28,2020.0,2.86,16500000
27.53,1.0,7,4,2,27,2020.0,2.86,18500000
31.0,1.0,7,1,2,28,2023.0,2.86,17200000
42.43,1.0,7,4,2,29,2020.0,2.86,27500000
55.0,2.0,7,4,2,24,2022.0,2.86,28499990
67.0,2.0,7,0,2,23,2011.0,2.86,47000000
72.0,2.0,7,4,2,28,2021.0,2.86,40000000
47.0,1.0,7,4,2,23,2023.0,2.86,23000000
93.0,2.0,7,4,2,6,2015.0,2.86,31500000
58.2,1.0,7,4,2,27,2012.0,2.86,25000000
32.0,1.0,7,4,2,1,2022.0,2.86,19000000
65.0,2.0,7,4,2,24,2008.0,2.86,65000000
50.0,2.0,7,0,2,26,2022.0,2.8,25500000
29.0,1.0,7,4,2,30,2022.0,2.86,17800000
43.0,1.0,7,4,2,23,2019.0,2.86,25000000
38.2,1.0,7,4,2,26,2020.0,2.86,21500000
86.4,2.0,7,4,2,23,2012.0,2.86,35000000
52.1,1.0,7,4,2,26,2022.0,2.86,26900000
77.0,3.0,7,0,2,0,2019.0,2.86,37000000
51.0,1.0,7,1,2,11,2022.0,2.86,20000000
48.0,2.0,7,4,2,11,2019.0,2.86,24000000
64.0,1.0,7,4,2,5,2012.0,2.86,25500000
98.0,3.0,7,4,2,27,2022.0,2.86,58000000
46.7,2.0,7,4,2,19,2022.0,2.86,42000000
14.0,1.0,7,3,1,11,1987.0,2.86,10000000
60.0,2.0,7,4,2,24,2022.0,2.86,31000000
90.0,3.0,7,4,2,19,2009.0,2.86,53000000
80.0,3.0,7,4,2,29,2022.0,2.86,45000000
43.0,2.0,7,4,3,23,1973.0,2.86,34500000
79.2,3.0,7,2,1,11,1986.0,2.86,22000000
72.0,3.0,7,4,2,1,2021.0,2.86,37700000
56.4,2.0,7,4,2,19,2021.0,2.86,27000000
54.0,2.0,7,5,2,23,2023.0,2.86,23500000
44.6,1.0,7,5,2,19,2023.0,2.86,21500000
50.8,2.0,7,5,2,23,2020.0,2.86,34100000
112.0,3.0,7,0,2,11,2011.0,2.86,64000000
35.0,1.0,7,5,2,29,2023.0,2.86,16000000
40.0,2.0,7,4,2,11,2022.0,2.86,21000000
42.0,1.0,7,4,2,28,2019.0,2.86,21000000
75.2,3.0,7,4,2,24,2019.0,2.86,29500000
43.0,2.0,7,4,1,11,1974.0,2.86,21000000
45.0,1.0,7,4,2,29,2021.0,2.86,24000000
39.3,1.0,7,4,2,0,2018.0,2.86,20500000
56.0,2.0,7,4,2,1,2022.0,2.86,28000000
116.7,3.0,7,4,2,7,2012.0,2.86,45000000
55.1,2.0,7,5,2,0,2023.0,2.86,25000000
60.0,2.0,7,0,2,7,2023.0,2.86,29000000
62.0,2.0,7,4,2,24,2019.0,2.86,30500000
58.0,2.0,7,0,2,28,2023.0,2.86,33000000
130.0,3.0,7,4,2,1,2013.0,2.86,40000000
50.0,2.0,7,0,2,26,2022.0,2.86,21000000
62.0,2.0,7,4,2,23,2021.0,2.86,36000000
